datetime,timestamp,open,high,low,close,volume,price_range,body_size,upper_wick,lower_wick,return,log_return,volatility,volume_change,volume_ma,relative_volume,sma_5,ema_5,sma_10,ema_10,sma_20,ema_20,sma_50,ema_50,sma_100,ema_100,sma_200,ema_200,macd,macd_signal,macd_hist,rsi_14,bb_upper,bb_middle,bb_lower,bb_width,stoch_k,stoch_d,atr_14,cci_20,doji,hammer,shooting_star,bullish_engulfing,bearish_engulfing,ma_trend,ma_trend_numeric,volatility_20d,volatility_regime,volatility_regime_numeric,target_return_1,target_direction_1,target_return_3,target_direction_3,target_return_5,target_direction_5,target_return_10,target_direction_10,close_lag_1,return_lag_1,volume_lag_1,price_change_1,close_lag_2,return_lag_2,volume_lag_2,price_change_2,close_lag_3,return_lag_3,volume_lag_3,price_change_3,close_lag_5,return_lag_5,volume_lag_5,price_change_5,return_mean_5,return_std_5,price_min_5,price_max_5,pct_from_min_5,pct_from_max_5,return_mean_10,return_std_10,price_min_10,price_max_10,pct_from_min_10,pct_from_max_10,return_mean_20,return_std_20,price_min_20,price_max_20,pct_from_min_20,pct_from_max_20
2021-04-01 04:00:00,1617249600.0,1.189,1.2015,1.1811,1.1918,4361850.28,0.020399999999999974,0.0027999999999999137,0.009700000000000042,0.007900000000000018,0.002354920100924973,0.002352151622096522,0.8838778355201183,-0.3310724072385959,18323551.994,0.896419197292016,1.26754,1.238546227709191,1.2609299999999999,1.2538509090909091,1.281425,1.281425,1.491328,1.491328,1.47677,1.47677,1.7155930000000001,1.7155930000000001,0.05924508884058888,0.04134264263444728,-0.016559362405269416,34.246155053573666,1.4778553731605681,1.281425,1.084994626839432,0.3065811470208059,4.753215274512857,34.029266016686485,0.0461935765246991,136.06058365375122,0,0,0,0,0,neutral,0,0.05567907005114966,medium,0,-0.0010068803490517197,0,-0.006125188790065295,0,-0.005202215136767885,0,0.23804329585500938,1,1.189,-0.08965622846642674,6520661.32,0.002354920100924973,1.3061,-0.001147139798103436,220507.44,-0.08751244162009042,1.3076,-0.026503871351995167,81067548.07,-0.08855919241358223,1.2815,0.017305707708184626,9081927.65,-0.06999609832227871,-0.013361123286655018,0.05043080164482061,1.189,1.3432,0.002354920100924973,-0.11271590232281115,-0.004832879264898382,0.036821755301932366,1.189,1.3432,0.002354920100924973,-0.11271590232281115,0.009316255743382013,0.05567907005114966,1.1842,1.4826,0.2519844620841074,0.0
2021-04-01 08:00:00,1617264000.0,1.1918,1.2079,1.1823,1.1906,4187906.31,0.025600000000000067,0.0011999999999998678,0.016100000000000003,0.008300000000000196,-0.0010068803490517197,-0.001007387593588662,0.8838778355201183,-0.039878482486565336,18323551.994,0.896419197292016,1.23702,1.2225641518061274,1.25699,1.242350743801653,1.281425,1.281425,1.491328,1.491328,1.47677,1.47677,1.7155930000000001,1.7155930000000001,0.05924508884058888,0.04134264263444728,-0.016559362405269416,34.246155053573666,1.4778553731605681,1.281425,1.084994626839432,0.3065811470208059,4.753215274512857,34.029266016686485,0.0461935765246991,136.06058365375122,1,0,0,0,0,neutral,0,0.05567907005114966,medium,0,0.004031580715605498,1,-0.0053754409541408865,0,0.21300184780782772,1,0.24332269443977816,1,1.1918,0.002354920100924973,4361850.28,-0.0010068803490517197,1.189,-0.08965622846642674,6520661.32,0.0013456686291000164,1.3061,-0.001147139798103436,220507.44,-0.08843120741137733,1.3432,0.04814670308232527,47921225.71,-0.11360929124478847,-0.023191839972930416,0.03892063295750915,1.189,1.3076,0.0013456686291000164,-0.08947690425206489,-0.0026379123629539313,0.03627145652240762,1.189,1.3432,0.0013456686291000164,-0.11360929124478847,0.009316255743382013,0.05567907005114966,1.1842,1.4826,0.2519844620841074,0.0
2021-04-01 12:00:00,1617278400.0,1.191,1.2,1.1853,1.1954,6691080.87,0.014699999999999935,0.0043999999999999595,0.0045999999999999375,0.005700000000000038,0.004031580715605498,0.0040234756708639975,0.8838778355201183,0.5977150334100956,18323551.994,0.896419197292016,1.21458,1.2135094345374182,1.2529000000000001,1.2338142449286251,1.281425,1.281425,1.491328,1.491328,1.47677,1.47677,1.7155930000000001,1.7155930000000001,0.05924508884058888,0.04134264263444728,-0.016559362405269416,34.246155053573666,1.4778553731605681,1.281425,1.084994626839432,0.3065811470208059,4.753215274512857,34.029266016686485,0.0461935765246991,136.06058365375122,0,0,0,0,0,neutral,0,0.05567907005114966,medium,0,-0.009118286765936068,0,-0.008198092688639802,0,0.20528693324410252,1,0.24242931236406218,1,1.1906,-0.0010068803490517197,4187906.31,0.004031580715605498,1.1918,0.002354920100924973,4361850.28,0.0030206410471556033,1.189,-0.08965622846642674,6520661.32,0.005382674516400288,1.3076,-0.026503871351995167,81067548.07,-0.08580605689813403,-0.017084749559410285,0.04062919207536356,1.189,1.3061,0.005382674516400288,-0.08475614424622924,-0.0027469494133446014,0.036247168147832284,1.189,1.3432,0.005382674516400288,-0.11003573555687907,0.009316255743382013,0.05567907005114966,1.1842,1.4826,0.2519844620841074,0.0
2021-04-01 16:00:00,1617292800.0,1.1955,1.1988,1.171,1.1845,9387691.33,0.027800000000000047,0.010999999999999899,0.0033000000000000806,0.013500000000000068,-0.009118286765936068,-0.009160112791313632,0.8838778355201183,0.40301567301188523,18323551.994,0.896419197292016,1.1902599999999999,1.2038396230249457,1.2449400000000002,1.224848018577966,1.281425,1.281425,1.491328,1.491328,1.47677,1.47677,1.7155930000000001,1.7155930000000001,0.05924508884058888,0.04134264263444728,-0.016559362405269416,34.246155053573666,1.4778553731605681,1.281425,1.084994626839432,0.3065811470208059,4.753215274512857,34.029266016686485,0.0461935765246991,136.06058365375122,0,0,0,0,1,neutral,0,0.05567907005114966,medium,0,-0.0002532714225412791,0,0.21924862811312762,1,0.22617138032925266,1,0.11118615449556768,1,1.1954,0.004031580715605498,6691080.87,-0.009118286765936068,1.1906,-0.0010068803490517197,4187906.31,-0.0051234671594153625,1.1918,0.002354920100924973,4361850.28,-0.006125188790065295,1.3061,-0.001147139798103436,220507.44,-0.09310160018375313,-0.01867897895297681,0.0399989821199449,1.1845,1.1954,0.0,-0.009118286765936068,-0.0059074232407915536,0.03516421517216926,1.1845,1.3432,0.0,-0.11815068493150671,0.009316255743382013,0.05567907005114966,1.1842,1.4826,0.2519844620841074,0.0
2021-04-01 20:00:00,1617307200.0,1.184,1.195,1.1831,1.1842,5692863.05,0.011900000000000022,0.00019999999999997797,0.010800000000000143,0.0008999999999999009,-0.0002532714225412791,-0.0002533035011645305,0.8838778355201183,-0.39358220782063147,18323551.994,0.896419197292016,1.1893,1.1972930820166305,1.23739,1.2174574697456084,1.281425,1.281425,1.491328,1.491328,1.47677,1.47677,1.7155930000000001,1.7155930000000001,0.05924508884058888,0.04134264263444728,-0.016559362405269416,34.246155053573666,1.4778553731605681,1.281425,1.084994626839432,0.3065811470208059,4.753215274512857,34.029266016686485,0.0461935765246991,136.06058365375122,1,0,1,0,0,neutral,0,0.05567907005114966,medium,0,0.001182232730957633,1,0.2166863705455162,1,0.2519844620841074,1,0.13882790069245066,1,1.1845,-0.009118286765936068,9387691.33,-0.0002532714225412791,1.1954,0.004031580715605498,6691080.87,-0.009369248787016948,1.1906,-0.0010068803490517197,4187906.31,-0.0053754409541408865,1.189,-0.08965622846642674,6520661.32,-0.004037005887300382,-0.000798387544199719,0.005070337424450704,1.1842,1.1954,0.0,-0.009369248787016948,-0.0055846766547014036,0.035203751745345846,1.1842,1.3432,0.0,-0.11837403216200126,0.009316255743382013,0.05567907005114966,1.1842,1.4826,0.2519844620841074,0.0
2021-04-02 00:00:00,1617321600.0,1.1842,1.186,1.1839,1.1856,39074.27,0.0020999999999999908,0.0014000000000000679,0.00039999999999995595,0.00029999999999996696,0.001182232730957633,0.0011815344441467215,0.8838778355201183,-0.9931362708611091,18323551.994,0.896419197292016,1.1880600000000001,1.193395388011087,1.2278,1.2116652025191341,1.281425,1.281425,1.491328,1.491328,1.47677,1.47677,1.7155930000000001,1.7155930000000001,0.05924508884058888,0.04134264263444728,-0.016559362405269416,34.753468280906,1.4778553731605681,1.281425,1.084994626839432,0.3065811470208059,4.753215274512857,34.029266016686485,0.04149959506650472,136.06058365375122,0,0,0,0,0,neutral,0,0.05567907005114966,medium,0,0.21811740890688247,1,0.22503373819163297,1,0.2445175438596492,1,0.1217948717948718,1,1.1842,-0.0002532714225412791,5692863.05,0.001182232730957633,1.1845,-0.009118286765936068,9387691.33,0.0009286618826507276,1.1954,0.004031580715605498,6691080.87,-0.008198092688639802,1.1918,0.002354920100924973,4361850.28,-0.005202215136767885,-0.001032925018193187,0.004912681417188784,1.1842,1.1954,0.001182232730957633,-0.008198092688639802,-0.007197024152424103,0.03439890494760682,1.1842,1.3432,0.001182232730957633,-0.1173317450863609,0.009316255743382013,0.05567907005114966,1.1842,1.4826,0.2519844620841074,0.0
2021-04-15 00:00:00,1618444800.0,1.4528,1.4698,1.4111,1.4442,14425398.38,0.058699999999999974,0.008600000000000163,0.016999999999999904,0.03309999999999991,0.21811740890688247,0.1973065594752587,0.8838778355201183,368.1789604770608,18323551.994,0.896419197292016,1.23878,1.2769969253407247,1.2379000000000002,1.2539442566065642,1.281425,1.281425,1.491328,1.491328,1.47677,1.47677,1.7155930000000001,1.7155930000000001,0.05924508884058888,0.04134264263444728,-0.016559362405269416,74.25927647883505,1.4778553731605681,1.281425,1.084994626839432,0.3065811470208059,34.59598393574294,34.029266016686485,0.06646192429265659,136.06058365375122,0,1,0,0,0,neutral,0,0.05567907005114966,medium,0,-0.002354244564464647,0,0.026589115081013803,1,0.02499653787564049,1,-0.06183354106079486,0,1.1856,0.001182232730957633,39074.27,0.21811740890688247,1.1842,-0.0002532714225412791,5692863.05,0.2195575071778415,1.1845,-0.009118286765936068,9387691.33,0.21924862811312762,1.1906,-0.0010068803490517197,4187906.31,0.21300184780782772,0.04279193283299365,0.09813296478196162,1.1842,1.4442,0.2195575071778415,0.0,0.009800046430031618,0.07850281203109365,1.1842,1.4442,0.2195575071778415,0.0,0.009316255743382013,0.05567907005114966,1.1842,1.4826,0.2519844620841074,0.0
2021-04-15 04:00:00,1618459200.0,1.4442,1.4593,1.4224,1.4408,8747467.97,0.03689999999999993,0.0033999999999998476,0.015100000000000113,0.018399999999999972,-0.002354244564464647,-0.002357020155334836,0.8838778355201183,-0.39360648908470564,18323551.994,0.896419197292016,1.28786,1.33159795022715,1.25122,1.2879180281326434,1.281425,1.281425,1.491328,1.491328,1.47677,1.47677,1.7155930000000001,1.7155930000000001,0.05924508884058888,0.04134264263444728,-0.016559362405269416,73.62805477025664,1.4778553731605681,1.281425,1.084994626839432,0.3065811470208059,62.73859883980365,34.029266016686485,0.06351404206888579,136.06058365375122,1,0,0,0,0,neutral,0,0.05567907005114966,medium,0,0.00805108273181565,1,0.02408384230982774,1,0.030816213214880595,1,-0.05635757912270967,0,1.4442,0.21811740890688247,14425398.38,-0.002354244564464647,1.1856,0.001182232730957633,39074.27,0.21524966261808376,1.1842,-0.0002532714225412791,5692863.05,0.2166863705455162,1.1954,0.004031580715605498,6691080.87,0.20528693324410252,0.04151476777697962,0.09880279828024637,1.1842,1.4442,0.2166863705455162,-0.002354244564464647,0.01221500910878467,0.07762849946805764,1.1842,1.4442,0.2166863705455162,-0.002354244564464647,0.009316255743382013,0.05567907005114966,1.1842,1.4826,0.2519844620841074,0.0
2021-04-15 08:00:00,1618473600.0,1.4408,1.4946,1.4306,1.4524,10727806.46,0.06399999999999983,0.011599999999999833,0.042200000000000015,0.010199999999999987,0.00805108273181565,0.00801884567843439,0.8838778355201183,0.22638991040512502,18323551.994,0.896419197292016,1.34144,1.3718653001514334,1.26585,1.3178238411994354,1.281425,1.281425,1.491328,1.491328,1.47677,1.47677,1.7155930000000001,1.7155930000000001,0.05924508884058888,0.04134264263444728,-0.016559362405269416,74.42674964716171,1.4778553731605681,1.281425,1.084994626839432,0.3065811470208059,89.56203884346615,62.298873873004254,0.06356116804470809,136.06058365375122,0,0,1,1,0,neutral,0,0.05567907005114966,medium,0,0.020793169925640287,1,0.019209584136601565,1,-0.09377581933351686,0,-0.06664830625172125,0,1.4408,-0.002354244564464647,8747467.97,0.00805108273181565,1.4442,0.21811740890688247,14425398.38,0.005677883949591456,1.1856,0.001182232730957633,39074.27,0.22503373819163297,1.1845,-0.009118286765936068,9387691.33,0.22617138032925266,0.04494864167652997,0.09688282400236665,1.1842,1.4524,0.2264820131734504,0.0,0.013134831361776577,0.07750697882316576,1.1842,1.4524,0.2264820131734504,0.0,0.009316255743382013,0.05567907005114966,1.1842,1.4826,0.2519844620841074,0.0
2021-04-15 12:00:00,1618488000.0,1.452,1.492,1.4507,1.4826,16425583.77,0.04129999999999989,0.03059999999999996,0.009400000000000075,0.0012999999999998568,0.020793169925640287,0.020579942682438637,0.8838778355201183,0.5311223064328099,18323551.994,0.896419197292016,1.40112,1.4087768667676224,1.29521,1.3477831427995381,1.281425,1.281425,1.491328,1.491328,1.47677,1.47677,1.7155930000000001,1.7155930000000001,0.05924508884058888,0.04134264263444728,-0.016559362405269416,76.42828621846363,1.4778553731605681,1.281425,1.084994626839432,0.3065811470208059,91.18181281643537,81.16081683323506,0.061456158234738115,136.06058365375122,0,0,0,0,0,neutral,0,0.05567907005114966,medium,0,-0.004788884392283754,0,0.0017536759746392683,1,-0.09038176176986368,0,-0.0769593956562794,0,1.4524,0.00805108273181565,10727806.46,0.020793169925640287,1.4408,-0.002354244564464647,8747467.97,0.029011660188783983,1.4442,0.21811740890688247,14425398.38,0.026589115081013803,1.1842,-0.0002532714225412791,5692863.05,0.2519844620841074,0.04915792994616628,0.09486412609055882,1.1856,1.4826,0.2505060728744939,0.0,0.02417977120098328,0.0685879217623373,1.1842,1.4826,0.2519844620841074,0.0,0.009316255743382013,0.05567907005114966,1.1842,1.4826,0.2519844620841074,0.0
