trade_number,direction,entry_time,exit_time,entry_price,exit_price,position_size,profit_loss,profit_loss_pct,exit_reason
62,short,2024-06-30 00:00:00,2024-06-30 22:00:00,0.383,0.387558740847658,494150.12914896494,-2252.702378626865,-1.176270940938462,stop_loss
63,short,2024-07-31 20:00:00,2024-08-15 06:00:00,0.3894,0.335682584501776,394849.3528509972,21210.286746301877,16.002443373090692,take_profit
64,short,2024-09-15 01:00:00,2024-09-30 00:00:00,0.3556,0.3606209372837128,630804.1533911653,-3167.2280924825764,-1.3923033203595225,stop_loss
65,short,2024-09-30 13:00:00,2024-11-15 00:00:00,0.3843,0.3612967096456672,625524.4546918647,14389.120655012652,6.366869595046332,stop_loss
66,long,2024-11-30 00:00:00,2024-11-30 10:00:00,1.0589,1.1063032903543328,75191.54188018905,3564.3264919365824,4.476654108445821,stop_loss
67,long,2024-12-01 21:00:00,2024-12-02 03:00:00,1.1349,1.151803290354333,177650.69500289334,3002.881279282945,1.4894079085675305,stop_loss
68,long,2024-12-02 15:00:00,2024-12-02 17:00:00,1.2078,1.1671692100992055,98012.41725546127,-3982.3219331756522,-3.364032944261841,stop_loss
69,long,2024-12-04 05:00:00,2024-12-04 13:00:00,1.2395,1.2029916826665887,103307.06228977002,-3771.567012857413,-2.9454068038250347,stop_loss
70,long,2024-12-08 02:00:00,2024-12-08 05:00:00,1.2151,1.1990138387772846,221953.03657361126,-3570.3723301943683,-1.323854927389967,stop_loss
71,short,2024-12-10 17:00:00,2024-12-10 19:00:00,0.9154,0.9536395687001041,87999.4945868188,-3365.0627188271,-4.0098555004621,stop_loss
72,short,2024-12-11 14:00:00,2024-12-12 02:00:00,1.0892,1.096996709645667,113741.09998310384,-886.8063313470441,-0.7107322726779497,stop_loss
73,short,2024-12-13 15:00:00,2024-12-13 20:00:00,1.0843,1.104934066635314,151778.7343558025,-3131.8125185212475,-1.867447774340758,stop_loss
74,short,2024-12-14 09:00:00,2024-12-15 01:00:00,1.1077,1.069596709645667,188218.28027526388,7171.735783321569,3.5623978655427546,stop_loss
75,short,2024-12-15 21:00:00,2024-12-15 23:00:00,1.0588,1.072549346934656,239771.70599591563,-3296.7043708522124,-1.2819314070678156,stop_loss
76,long,2024-12-17 10:00:00,2024-12-17 15:00:00,1.0959,1.085403290354333,177451.8661003985,-1862.6607145376938,-0.9578163742738566,stop_loss
77,short,2024-12-18 15:00:00,2024-12-18 18:00:00,1.0226,1.0398138308675022,173920.05644804589,-2993.830436163111,-1.655472389046897,stop_loss
78,short,2024-12-18 20:00:00,2024-12-19 03:00:00,0.9772,0.9714967096456671,126226.8561426567,719.9084110961695,0.5870622409429371,stop_loss
79,short,2024-12-19 15:00:00,2024-12-20 02:00:00,0.9439,0.8999967096456671,136866.89000347228,6008.906811716976,4.878161207013498,stop_loss
80,short,2024-12-20 08:00:00,2024-12-20 12:00:00,0.8413,0.7847967096456672,122144.02770142276,6901.539462261168,7.199735888271497,stop_loss
81,short,2024-12-21 05:00:00,2024-12-22 09:00:00,0.9736,0.9049967096456671,142154.01003179385,9752.232825243902,7.580501633115677,stop_loss
82,short,2024-12-22 15:00:00,2024-12-23 03:00:00,0.8869,0.8962967096456672,212564.79862069595,-1997.4096935283974,-1.0483927414373762,stop_loss
83,short,2024-12-23 14:00:00,2024-12-23 16:00:00,0.8718,0.8904572690033925,205191.3433476474,-3828.3100900045265,-2.0952458532090934,stop_loss
84,short,2024-12-30 13:00:00,2024-12-30 17:00:00,0.8412,0.8543995307889348,274162.3658107902,-3618.814588686752,-1.5448897516068039,stop_loss
85,short,2024-12-31 03:00:00,2024-12-31 13:00:00,0.8475,0.8606530101280291,259608.28335670495,-3414.6303803109763,-1.5282593534498234,stop_loss
86,short,2024-12-31 19:00:00,2025-01-01 12:00:00,0.8478,0.8598944712014448,266380.09005115204,-3221.7263277619313,-1.4065064500933921,stop_loss
87,short,2025-01-02 07:00:00,2025-01-02 09:00:00,0.932,0.945432609913849,226158.22543099753,-3037.89522102291,-1.4207897816294945,stop_loss
88,long,2025-01-02 10:00:00,2025-01-03 20:00:00,0.9653,1.10534279876358,204563.93644608933,28647.706186005445,14.507696960901262,take_profit
89,long,2025-01-06 15:00:00,2025-01-07 02:00:00,1.095,1.0838032903543329,290820.2049984385,-3256.2293944609,-1.0225305612481361,stop_loss
90,long,2025-01-07 08:00:00,2025-01-07 14:00:00,1.1393,1.124789764571919,281283.06637995684,-4081.4835151057246,-1.2736097101800237,stop_loss
91,long,2025-01-07 15:00:00,2025-01-07 18:00:00,1.0443,1.0225721719474106,176988.092158398,-3845.566833773525,-2.0806117066541674,stop_loss
92,long,2025-01-07 18:00:00,2025-01-08 06:00:00,1.0084,0.9850666041430249,155785.2070158845,-3634.997903962436,-2.313902802159362,stop_loss
93,short,2025-01-09 13:00:00,2025-01-09 15:00:00,0.8819,0.9017573983344853,173120.381657144,-3437.7203783840305,-2.2020776731259684,stop_loss
94,short,2025-01-10 07:00:00,2025-01-10 17:00:00,0.9632,0.9423967096456671,179330.1084421635,3730.656315196318,2.2074875836689545,stop_loss
95,short,2025-01-14 09:00:00,2025-01-14 17:00:00,0.9838,0.9828967096456672,207591.53777921692,187.51543371707686,0.09190084222159278,stop_loss
96,long,2025-01-15 14:00:00,2025-01-16 00:00:00,1.0511,1.052103290354333,152717.31940528937,153.21981349893525,0.0954514655440164,stop_loss
97,long,2025-01-16 12:00:00,2025-01-16 14:00:00,1.1058,1.0845326342900723,159888.38533693374,-3400.4047637303956,-1.9232560779460672,stop_loss
98,long,2025-01-17 20:00:00,2025-01-17 23:00:00,1.1568,1.1344547485719285,143783.30440691687,-3212.874088131503,-1.9316434498678703,stop_loss
99,long,2025-01-18 05:00:00,2025-01-18 15:00:00,1.0596,1.070703290354333,131254.88262241578,1457.361072180564,1.0478756468792927,stop_loss
