Price,Adj Close,Close,High,Low,Open,Volume,sma,ema,tema,wma,kama,trima,rsi,macd,macdsignal,macdhist,mom,roc,willr,atr,upperband,middleband,lowerband,obv,mfi
2020-09-22 00:00:00+00:00,10538.4599609375,10538.4599609375,10568.0771484375,10382.7265625,10459.6240234375,23621787804,10543.002294921875,10777.172099935919,10621.577807590804,10658.57613467262,10904.55741256883,10543.677583451705,44.08568560040363,-93.18233953811068,-124.73261753776879,31.550277999658107,96.2890625,0.9221172822828194,-53.33188766453956,359.48820347600116,11136.549856572961,10543.002294921875,9949.454733270788,441324092075.0,57.258547299806125
2020-09-23 00:00:00+00:00,10246.1865234375,10246.1865234375,10537.828125,10197.865234375,10535.4921875,23788661867,10543.04677734375,10726.602045031308,10511.420926276429,10630.30796595982,10901.803279306736,10584.305886008522,39.345270534029154,-124.59575880996272,-124.70524579220758,0.10948698224486009,-77.5693359375,-0.7513673995599102,-89.39350738476483,358.13866941075105,11136.505214858405,10543.04677734375,9949.588339829095,417535430208.0,52.22212272274991
2020-09-24 00:00:00+00:00,10760.06640625,10760.06640625,10771.056640625,10231.490234375,10248.7861328125,47144380902,10555.459423828124,10729.789127052136,10556.067514233886,10650.976502046131,10900.193695296719,10624.941184303976,49.605535132988756,-106.79425039335183,-121.12304671243643,14.328796319084603,79.228515625,0.7417818380573094,-37.656598111875596,371.0977934706974,11156.126571204284,10555.459423828124,9954.792276451964,464679811110.0,51.57781090580609
2020-09-25 00:00:00+00:00,10692.716796875,10692.716796875,10777.6962890625,10578.9140625,10761.109375,39348590957,10581.61689453125,10726.258428940027,10576.748526575644,10664.0486328125,10894.845485732916,10663.092311789773,48.44879704156687,-97.00278955676549,-116.29899528130224,19.296205724536748,-104.234375,-0.9654056348010531,-47.14409245048227,358.7895386915405,11157.85430451953,10581.61689453125,10005.37948454297,425331220153.0,60.8898894115827
2020-09-26 00:00:00+00:00,10750.7236328125,10750.7236328125,10772.9990234375,10667.28125,10695.5751953125,46852525493,10605.135498046875,10728.588448356453,10610.050078592365,10680.154036458332,10891.50355595925,10693.501935369317,49.540185426418546,-83.59864626748276,-109.75892547853834,26.16027921105558,-224.181640625,-2.04267494834407,-40.9482871021814,340.7129840305376,11168.52196536244,10605.135498046875,10041.74903073131,472183745646.0,61.84284914000888
2020-09-27 00:00:00+00:00,10775.26953125,10775.26953125,10803.9765625,10622.921875,10746.892578125,53745972818,10625.42080078125,10733.034265774886,10644.771233804697,10696.357277715773,10889.16775163335,10716.018155184658,50.02235604360015,-70.18605610830127,-101.84435160449092,31.658295496189652,-173.720703125,-1.586636752854098,-38.32649940492147,329.30881999264204,11182.599963991544,10625.42080078125,10068.241637570956,525929718464.0,70.7725899810955
2020-09-28 00:00:00+00:00,10709.65234375,10709.65234375,10945.34765625,10703.8935546875,10776.61328125,47762394731,10654.327587890624,10730.807416058231,10657.01187413501,10704.379329427084,10883.290822891191,10731.131099076703,48.683120817529094,-64.11219494531542,-94.29792027265583,30.185725327340407,-234.93359375,-2.146573612666647,-45.335178893852806,323.0334829619176,11163.971512132632,10654.327587890624,10144.683663648617,478167323733.0,71.55522187581163
2020-09-29 00:00:00+00:00,10844.640625,10844.640625,10860.0009765625,10649.4951171875,10709.650390625,46582396602,10684.442236328125,10741.648674052685,10702.694600714181,10722.504380580358,10881.970473663821,10736.582448508521,51.55649020973803,-47.854552567530845,-85.00924673163084,37.15469416409999,-249.7060546875,-2.250750421786296,-30.916859028452162,314.9957955628521,11163.407453143083,10684.442236328125,10205.477019513166,524749720335.0,63.01705485645017
2020-09-30 00:00:00+00:00,10784.4912109375,10784.4912109375,10847.2568359375,10669.3212890625,10843.87109375,44171073700,10705.50986328125,10745.728915660762,10724.931717158039,10732.03285435268,10879.765118994874,10732.89034978693,50.20746660451583,-39.36997629855432,-75.88139264501554,36.51141634646122,-153.7802734375,-1.4058919058387853,-37.34151666272034,305.2057777994341,11162.660891558397,10705.50986328125,10248.358835004103,480578646635.0,55.3337281082839
2020-10-01 00:00:00+00:00,10619.4521484375,10619.4521484375,10933.6240234375,10472.3564453125,10795.2548828125,40023134100,10716.43671875,10733.702556877593,10700.551284663958,10723.836881510417,10876.77216481039,10725.398792613636,46.604162296708836,-45.439364819458206,-69.79298707990407,24.35362226044586,157.1923828125,1.5024706548481426,-54.969609793292356,316.3530492512602,11153.969646244375,10716.43671875,10278.903791255623,440555512535.0,55.22743910025431
2020-10-02 00:00:00+00:00,10575.974609375,10575.974609375,10657.837890625,10416.689453125,10619.8212890625,48661453918,10723.126904296874,10718.680847591631,10669.518955113443,10710.459537760416,10874.300517055904,10717.690598366476,45.67419762845375,-53.14504994116942,-66.46339965215714,13.318349710987718,37.5146484375,0.355978469117435,-59.61351709664263,310.9812912690273,11147.576667056712,10723.126904296874,10298.677141537037,391894058617.0,48.05946252351017
2020-10-03 00:00:00+00:00,10549.3291015625,10549.3291015625,10598.9404296875,10511.1298828125,10575.1005859375,44660271563,10734.40556640625,10702.552109874572,10637.527739151277,10693.90736607143,10870.373988238316,10711.862890625,45.080488013027804,-60.702193609135065,-65.31115844355273,4.608964834417662,303.142578125,2.958589299849068,-60.86169753479121,295.0405238123111,11126.566830650345,10734.40556640625,10342.244302162157,347233787054.0,49.97069455926835
2020-10-04 00:00:00+00:00,10669.5830078125,10669.5830078125,10686.0,10534.3916015625,10550.4404296875,71251776995,10733.842822265626,10699.41219539247,10642.987272428198,10687.7337890625,10869.473273168831,10705.91778231534,48.3439900453202,-56.33836557282302,-63.51659986940679,7.178234296583767,-90.4833984375,-0.8409185875000058,-40.32208645803733,284.7953719998246,11126.342101363642,10733.842822265626,10341.34354316761,418485564049.0,57.926267504228626
2020-10-05 00:00:00+00:00,10793.33984375,10793.33984375,10793.5078125,10634.6005859375,10676.529296875,47537578009,10733.662255859375,10708.357685712235,10680.0409061311,10693.400172061012,10869.148599995384,10700.167169744318,51.53577193245954,-42.40503913827342,-59.29428772318012,16.889248584906696,100.623046875,0.9410428498808354,-20.33597152943082,275.8033616114443,11126.048545159316,10733.662255859375,10341.275966559435,466023142058.0,63.812229528849386
2020-10-06 00:00:00+00:00,10604.40625,10604.40625,10797.578125,10528.890625,10796.306640625,42623695307,10715.1373046875,10698.457548977736,10661.699859987413,10681.090076264882,10863.585394273778,10694.033984374999,46.78321742500013,-46.07699269652221,-56.65082871784854,10.57383602132633,-146.3173828125,-1.3610003178383456,-45.611963073964425,275.2950857820554,11095.00055517514,10715.1373046875,10335.27405419986,423399446751.0,61.90177291925352
2020-10-07 00:00:00+00:00,10668.96875,10668.96875,10680.5078125,10562.5068359375,10603.35546875,37799458436,10701.13623046875,10695.649091932237,10663.683543139126,10676.693071056548,10860.569743284046,10688.972443181818,48.529959057337734,-43.27850055330964,-53.97636308494076,10.697862531631117,-106.30078125,-0.9865254965707448,-38.71626150836537,264.0597922663729,11065.829028995973,10701.13623046875,10336.443431941527,461198905187.0,60.524107464400565
2020-10-08 00:00:00+00:00,10915.685546875,10915.685546875,10945.7373046875,10562.6064453125,10669.37109375,63314794397,10699.6912109375,10716.604944783929,10729.564518350238,10697.126339285714,10860.841463746694,10687.363210227271,54.655043861053585,-20.911635441922044,-47.36341755633701,26.451782114414968,206.033203125,1.9238085094819946,-5.680347765092433,272.5648684884177,11060.724747932565,10699.6912109375,10338.657673942436,524513699584.0,61.53746571895484
2020-10-09 00:00:00+00:00,11064.4580078125,11064.4580078125,11102.671875,10846.8505859375,10927.9130859375,22799117613,10698.19677734375,10749.733807929508,10822.135424827346,10731.86603422619,10861.850925259978,10689.888077059659,57.90791280443782,8.718459582720243,-36.14704212852556,44.865501711245805,219.8173828125,2.0269678859229145,-5.570677318968291,271.3688985294236,11052.87502156772,10698.19677734375,10343.51853311978,547312817197.0,60.61207048078086
2020-10-10 00:00:00+00:00,11296.361328125,11296.361328125,11442.2109375,11056.9404296875,11059.142578125,22877978588,10716.10126953125,10801.79357175765,10957.676713583767,10788.834086681547,10869.586266644897,10699.336363636363,62.43194227754041,50.33297599923026,-18.8510385029744,69.18401450220466,511.8701171875,4.746353881473486,-14.22199452641282,279.50472776392905,11145.69103492946,10716.10126953125,10286.51150413304,570190795785.0,59.19255950204918
2020-10-11 00:00:00+00:00,11384.181640625,11384.181640625,11428.8134765625,11288.6279296875,11296.08203125,19968627060,10762.19736328125,10857.259102125969,11090.421045602443,10852.460788690476,10906.286217504108,10717.134738991477,64.00950097509082,89.3689556588979,2.7929603294000636,86.57599532949784,764.7294921875,7.201214163388081,-5.658515960820238,269.5533577004341,11264.618642414507,10762.19736328125,10259.776084147992,590159422845.0,56.97824806533838
2020-10-12 00:00:00+00:00,11555.36328125,11555.36328125,11698.4677734375,11240.6865234375,11392.6357421875,26163972642,10813.042529296876,10923.745214423496,11241.824010603066,10928.000399925595,10957.333402042786,10742.40762606534,66.92500386701697,132.58976626081494,28.75232151568304,103.8374447451319,979.388671875,9.260505135922203,-11.164527431904984,282.9982071504031,11411.287435452483,10813.042529296876,10214.797623141269,616323395487.0,55.4991416219249
2020-10-13 00:00:00+00:00,11425.8994140625,11425.8994140625,11548.984375,11321.224609375,11548.7197265625,24241420251,10872.028173828125,10971.569423912924,11329.843446337974,10986.367722284227,11008.442329005817,10775.308291903408,62.78270252982829,154.6136282814241,53.92458286883125,100.68904541259285,876.5703125,8.309251745404044,-21.264859535816406,279.5082403450172,11467.707037531805,10872.028173828125,10276.349310124444,592081975236.0,57.57948753191303
2020-10-14 00:00:00+00:00,11429.5068359375,11429.5068359375,11539.9775390625,11307.8310546875,11429.0478515625,24103426719,10905.5001953125,11015.182510772407,11399.97410087717,11039.460928199405,11034.948130871737,10812.361514559658,62.851698747731376,170.39458370889406,77.21858303684381,93.17600067205025,759.923828125,7.122338591569766,-20.983420708381683,276.1252577757303,11545.81356237268,10905.5001953125,10265.18682825232,616185401955.0,59.563813155823574
2020-10-15 00:00:00+00:00,11495.349609375,11495.349609375,11569.9140625,11303.603515625,11426.6025390625,24487233058,10945.6318359375,11060.91271063932,11471.32783534332,11095.637062872023,11073.171680790003,10856.619220525568,64.15778296536101,186.06917648373383,98.98870172622182,87.08047475751201,702.009765625,6.5041013790694935,-15.846590696976323,275.4242069971067,11626.871973512156,10945.6318359375,10264.391698362844,640672635013.0,66.06167325039902
2020-10-16 00:00:00+00:00,11322.123046875,11322.123046875,11540.0615234375,11223.0126953125,11502.828125,25635480772,10974.201806640625,11085.789885518909,11481.460983229901,11131.493368675596,11084.749685732464,10906.486869673296,58.34569601893374,182.41075072061722,115.6731115251009,66.73763919551632,717.716796875,6.768099787529369,-31.696514491287463,278.39739422052764,11668.157451471292,10974.201806640625,10280.246161809959,615037154241.0,68.75900543875504
2020-10-17 00:00:00+00:00,11358.1015625,11358.1015625,11386.26171875,11285.345703125,11322.123046875,19130430174,11003.343408203125,11111.724330945679,11495.702866584028,11168.055250186011,11097.729581632164,10963.94952059659,59.17295994536419,180.33578875412422,128.60564697090555,51.73014178321867,689.1328125,6.459226084995318,-29.101646812458096,265.7201528922757,11710.26525656913,11003.343408203125,10296.421559837121,634167584415.0,63.04248480018171
2020-10-18 00:00:00+00:00,11483.359375,11483.359375,11483.359375,11347.578125,11355.982421875,18283314340,11042.028759765624,11147.118144665139,11536.578992725,11213.771056547619,11124.397308676653,11027.539213423295,62.00231595447507,186.64707380881737,140.21393233848792,46.433141470329446,567.673828125,5.200532991604145,-18.39198027465522,256.43880268568455,11764.928788402585,11042.028759765624,10319.128731128663,652450898755.0,58.6731310501701
2020-10-19 00:00:00+00:00,11742.037109375,11742.037109375,11799.0927734375,11408.2900390625,11495.0380859375,23860769928,11086.898583984375,11203.777093685127,11633.890411453975,11280.438518415178,11173.925111345241,11095.415687144885,67.07668620487222,210.10004149344786,154.19115416947992,55.908887323967946,677.5791015625,6.123924923245849,-4.4918569955723395,266.0362263777785,11864.549643044165,11086.898583984375,10309.247524924585,676311668683.0,56.490860270601
2020-10-20 00:00:00+00:00,11916.3349609375,11916.3349609375,11999.91796875,11681.48046875,11745.974609375,30915821592,11143.490771484376,11271.639747709161,11755.319832280067,11359.432459077381,11253.857747013692,11166.929944957386,69.98524285832171,239.98467337678085,171.3498580109401,68.63481536584075,619.9736328125,5.488259580267907,-5.814829585252893,269.7791744936515,11986.83729797315,11143.490771484376,10300.144244995601,707227490275.0,66.1222357897381
2020-10-21 00:00:00+00:00,12823.689453125,12823.689453125,13184.56640625,11900.9287109375,11913.0771484375,43414712626,11253.70263671875,11419.454005367812,12086.229060669957,11519.451381138393,11590.92086731213,11246.877272727272,79.92688922167048,333.045245615127,203.68893553177747,129.3563100833495,1439.5078125,12.644807136272739,-13.76363325532881,342.1976402664264,12336.447744791447,11253.70263671875,10170.957528646053,750642202901.0,76.24005289115284
2020-10-22 00:00:00+00:00,12965.8916015625,12965.8916015625,13161.59375,12717.09375,12801.6357421875,34729759598,11373.198486328125,11566.733776433974,12389.15716777582,11682.516996837798,11913.694876927768,11332.695498934658,80.98963127240113,413.5043240747691,245.6520132403758,167.8523108343933,1410.5283203125,12.206698188375054,-9.354208188498639,349.50495167596733,12641.92820191651,11373.198486328125,10104.46877073974,785371962499.0,74.92219736321894
2020-10-23 00:00:00+00:00,12931.5390625,12931.5390625,13015.9619140625,12752.6474609375,12971.548828125,28974975003,11492.308984375,11696.715232249786,12621.971429612526,11830.930385044643,12150.376362470659,11423.297824928977,79.88926073454988,469.0893901327545,290.33948861885153,178.74990151390296,1505.6396484375,13.177427823182342,-11.892472950476181,343.3484874937554,12871.75045318583,11492.308984375,10112.86751556417,756396987496.0,67.04324014578505
2020-10-24 00:00:00+00:00,13108.0625,13108.0625,13145.06640625,12885.7470703125,12931.57421875,24542317940,11614.232958984376,11831.129257749806,12851.010549137682,11984.811672247024,12375.824070978626,11521.19092684659,81.29557418383652,521.3748370142785,336.54655829793694,184.82827871634152,1678.5556640625,14.686160025598483,-3.900168821451028,337.3464052397371,13107.60271282484,11614.232958984376,10120.86320514391,780939305436.0,67.50946373417909
2020-10-25 00:00:00+00:00,13031.173828125,13031.173828125,13329.18359375,12910.0615234375,13108.0634765625,24406920575,11726.124658203125,11945.419216833157,13010.410658492832,12119.758421688988,12511.99301412497,11626.137668678977,78.7136193344815,550.264055623571,379.29005776306377,170.97399786050727,1535.82421875,13.36039590738034,-14.149362990728047,343.18752417350595,13290.364216669053,11726.124658203125,10161.885099737197,756532384861.0,68.17617860276877
2020-10-26 00:00:00+00:00,13075.248046875,13075.248046875,13225.2978515625,12822.3828125,13031.201171875,29461458313,11849.666748046875,12053.021962551427,13143.60418600063,12248.246363467262,12661.699999270719,11740.640003551136,79.12293478235564,570.1431354528067,417.4606733010124,152.68246215179437,1753.125,15.484065954254733,-12.056739890546707,347.4537752370055,13430.22713934164,11849.666748046875,10269.10635675211,785993843174.0,60.38576903370776
2020-10-27 00:00:00+00:00,13654.21875,13654.21875,13759.6689453125,13060.837890625,13075.2421875,33749878156,11998.929248046876,12205.516894689386,13393.792790130612,12420.108458891369,12946.776489115842,11869.491432883522,83.58756891758507,625.4062525432,459.0497891494499,166.35646339375012,2296.1171875,20.21567754844593,-4.157054993655525,372.5521523406123,13666.720004687813,11998.929248046876,10331.138491405938,819743721330.0,67.6764736805126
2020-10-28 00:00:00+00:00,13271.28515625,13271.28515625,13837.6953125,12932.2509765625,13654.21484375,35867318895,12116.709228515625,12307.018633885635,13489.748707995557,12541.285212053572,13005.025167959046,12008.331889204544,72.5382598199882,631.0290205337569,493.4456354263113,137.58338510744562,1787.92578125,15.56971024648439,-21.662673416908348,410.61587974038997,13794.544751128706,12116.709228515625,10438.873705902544,783876402435.0,64.90935240888179
2020-10-29 00:00:00+00:00,13437.8828125,13437.8828125,13612.0478515625,12980.0595703125,13271.298828125,56499499598,12235.38046875,12414.71998422986,13601.612890006181,12667.111267671131,13083.123252581003,12157.428453480114,74.1398610227474,641.5329507054612,523.0630984821413,118.46985222331989,1695.845703125,14.442516978344532,-15.291052817341972,426.4281941339336,13934.337204342968,12235.38046875,10536.423733157031,840375902033.0,54.11658298184354
2020-10-30 00:00:00+00:00,13546.5224609375,13546.5224609375,13651.5166015625,13136.1982421875,13437.8740234375,30581485201,12347.888525390625,12522.510696297253,13711.480193527443,12791.98193359375,13163.705886080912,12315.185094105113,75.15734704635659,651.1180195107227,548.6740826878575,102.44393682286511,1630.1875,13.680275901473538,-11.408031662002612,432.7774916511526,14080.888529321368,12347.888525390625,10614.888521459881,870957387234.0,60.33784364202964
2020-10-31 00:00:00+00:00,13780.9951171875,13780.9951171875,14028.2138671875,13457.5302734375,13546.5322265625,30306464719,12467.72919921875,12642.366355429658,13852.331721943045,12928.468275669642,13275.82467081486,12476.008389559658,77.23886450209781,669.9119118708477,572.9216485244556,96.99026334639211,957.3056640625,7.465134488493197,-9.22239251343639,442.627927515356,14248.418552798179,12467.72919921875,10687.03984563932,901263851953.0,65.4763079711081
2020-11-01 00:00:00+00:00,13737.109375,13737.109375,13862.033203125,13628.3779296875,13780.9951171875,24453857900,12576.81650390625,12746.627595388738,13946.25827668781,13049.361625744048,13351.328935455735,12630.756321022727,75.95606009961348,673.5012907036144,593.0375769602873,80.46371374332705,771.2177734375,5.948050447564768,-11.111181518427376,427.7013093669378,14387.62773268029,12576.81650390625,10766.00527513221,876809994053.0,60.51712509280104
2020-11-02 00:00:00+00:00,13550.4892578125,13550.4892578125,13808.3232421875,13243.16015625,13737.0322265625,30771455468,12683.04599609375,12823.185848952906,13964.717467600609,13142.09236421131,13381.751906878051,12778.308087713067,70.5873364524799,653.7511788373631,605.1802973357024,48.570881501660665,618.9501953125,4.78636140927251,-20.35700389712262,437.5200076934065,14460.28660530046,12683.04599609375,10905.80538688704,846038538585.0,54.51873320906978
2020-11-03 00:00:00+00:00,13950.30078125,13950.30078125,13984.9814453125,13325.44140625,13550.451171875,29869951617,12809.085693359375,12930.530128219296,14073.800307133202,13262.783296130952,13480.217144649123,12919.828932883522,74.71131501750877,662.721085326486,616.6884549338591,46.03263039262686,842.23828125,6.425345326588117,-3.662559563704472,453.3785813626275,14570.322478904554,12809.085693359375,11047.848907814196,875908490202.0,54.84793618571943
2020-11-04 00:00:00+00:00,14133.70703125,14133.70703125,14218.7666015625,13580.4716796875,13950.48828125,35116364962,12941.003564453125,13045.11840469841,14201.175567816934,13388.937709263393,13597.034403224876,13056.113210227271,76.34951036391168,676.8271108056961,628.7161861082266,48.1109246974695,1102.533203125,8.460735906579785,-5.664320975370567,466.58689139922546,14684.015197801664,12941.003564453125,11197.991931104587,911024855164.0,54.41452898723442
2020-11-05 00:00:00+00:00,15579.8486328125,15579.8486328125,15706.404296875,14102.0888671875,14133.7333984375,40856321439,13153.88984375,13286.521283566419,14670.98054411614,13640.256287202381,14120.3676090608,13201.204545454544,84.74234422217731,795.5274339034459,662.0784356672705,133.44899823617538,2504.6005859375,19.1552816203445,-4.284566099779577,547.8532155626737,15084.007227553133,13153.88984375,11223.772459946866,951881176603.0,55.65583525851818
2020-11-06 00:00:00+00:00,15565.880859375,15565.880859375,15903.4375,15226.83984375,15579.7294921875,39837841971,13364.27880859375,13503.603147929141,15041.360953838113,13869.969717261905,14496.63271540613,13347.737127130682,84.43069224581235,878.3461845017846,705.3319854341732,173.01419906761134,1911.662109375,14.000523533248654,-10.955879556259905,557.0492470403399,15380.926539562914,13364.27880859375,11347.631077624586,912043334632.0,63.16489152942453
2020-11-07 00:00:00+00:00,14833.75390625,14833.75390625,15737.095703125,14423.203125,15565.880859375,35024953706,13531.79853515625,13630.284172531128,15142.495983607167,14009.9197265625,14546.64273204124,13487.600177556818,69.91649676230976,874.8197371771021,739.2295357827591,135.590201394343,1562.46875,11.773304028993525,-34.71809825673534,611.1094849749585,15449.848707874658,13531.79853515625,11613.74836243784,877018380926.0,56.388911365945084
2020-11-08 00:00:00+00:00,15479.5673828125,15479.5673828125,15637.3203125,14744.1103515625,14833.75390625,26632075029,13718.675048828125,13806.406383034117,15380.110776515246,14195.42152157738,14697.011342151449,13629.77012606534,74.1396129482659,913.6052795724117,774.1046845406896,139.50059503172213,2041.6845703125,15.193498847997944,-13.7573058637084,631.2595189722828,15631.091489918714,13718.675048828125,11806.258607737536,903650455955.0,56.95721092003977
2020-11-09 00:00:00+00:00,15332.3154296875,15332.3154296875,15785.13671875,14865.529296875,15479.595703125,34149115566,13889.474072265624,13951.731054143962,15523.599889200243,14349.101557849703,14785.749228147703,13772.757776988636,71.66916553984933,921.834762059365,803.6507000444246,118.18406201494031,1785.79296875,13.182667167160279,-19.222020085489046,651.8557977510483,15736.560566122713,13889.474072265624,12042.387578408536,869501340389.0,63.427396695136096
2020-11-10 00:00:00+00:00,15290.90234375,15290.90234375,15450.3291015625,15124.9599609375,15332.3505859375,25574938143,14012.834716796875,14079.271176963584,15617.253320115115,14482.57091703869,14837.890083097169,13914.65197088068,70.95309165491328,914.4735148497475,825.8152630054892,88.6582518442583,1509.9072265625,10.956445552174676,-20.615843247071894,628.5353222420448,15888.062167122926,14012.834716796875,12137.607266470824,843926402246.0,57.33121836399451
2020-11-11 00:00:00+00:00,15701.33984375,15701.33984375,15916.2607421875,15290.0068359375,15290.9091796875,29772374934,14149.60712890625,14233.75390713372,15787.46820879617,14643.380929129464,14935.705728021556,14065.700026633522,73.75215812538083,931.0262583197091,846.8574620683332,84.16879625137585,1964.23046875,14.298717547700978,-7.3196925502299885,628.3723639568988,16097.07809275695,14149.60712890625,12202.136165055548,873698777180.0,64.30201666696001
2020-11-12 00:00:00+00:00,16276.34375,16276.34375,16305.00390625,15534.771484375,15701.298828125,34175758344,14316.84736328125,14428.286273120984,16063.117397874768,14845.927273995536,15119.151200236704,14234.517507102271,77.08384041568215,979.2542036073464,873.3368103761359,105.91739323121055,2725.8544921875,20.116280972038815,-0.9044466366314448,638.5052252367631,16387.74807053085,14316.84736328125,12245.946656031647,907874535524.0,74.64154258926118
2020-11-13 00:00:00+00:00,16317.80859375,16317.80859375,16463.177734375,15992.15234375,16276.4404296875,31599492172,14477.33466796875,14608.240779847558,16286.28484225745,15036.495010230654,15277.71302703726,14419.23096590909,77.30752995322108,1009.1877755864643,900.5070034182015,108.68077216826282,2367.5078125,16.971016249929647,-4.514544939523209,626.5423799073515,16643.93154774397,14477.33466796875,12310.73778819353,939474027696.0,75.03072980769662
2020-11-14 00:00:00+00:00,16068.138671875,16068.138671875,16317.80859375,15749.193359375,16317.80859375,27481710135,14629.18291015625,14747.278674326362,16390.468632862154,15188.000153459821,15369.208416858857,14613.873455255682,72.70557440704964,1001.222600029234,920.650122740408,80.5724772888259,1934.431640625,13.686654437847912,-12.268226893656562,622.4047266550406,16794.769603331828,14629.18291015625,12463.596216980673,911992317561.0,68.54648807327783
2020-11-15 00:00:00+00:00,15955.587890625,15955.587890625,16123.1103515625,15793.5341796875,16068.1396484375,23653867583,14773.19990234375,14862.35574254528,16432.797675457463,15314.324437313988,15430.512128710476,14801.908726917613,70.66344892639265,974.5937238088482,931.4388429540961,43.15488085475204,375.7392578125,2.41170031024025,-15.763573689730196,601.4884013136091,16888.791893272675,14773.19990234375,12657.607911414823,888338449978.0,68.12603599148207
2020-11-16 00:00:00+00:00,16716.111328125,16716.111328125,16816.181640625,15880.7060546875,15955.5771484375,31526766675,14926.29453125,15038.903893552872,16651.40284807489,15499.363620721726,15572.551126535394,14977.63154296875,75.64202042263433,1003.2926992907815,945.8096142214332,57.48308506934825,1150.23046875,7.389433846637994,-2.866736158553405,625.344628786744,17136.84532422196,14926.29453125,12715.74373827804,919865216653.0,74.6824346312672
2020-11-17 00:00:00+00:00,17645.40625,17645.40625,17782.919921875,16564.544921875,16685.69140625,39006849170,15145.0005859375,15287.142213214503,17058.203405601424,15758.326641555059,15936.553777295627,15161.536088423294,80.08857544457555,1088.4759051963902,974.3428724164246,114.13303277996556,2811.65234375,18.954422201687926,-3.2722276147158453,667.7039410162623,17516.94239728579,15145.0005859375,12773.058774589208,958872065823.0,75.62586360854736
2020-11-18 00:00:00+00:00,17804.005859375,17804.005859375,18393.94921875,17352.90625,17645.19140625,49064800278,15363.30673828125,15526.843512848836,17418.316596451354,16011.565239025298,16264.069190101787,15352.367631392044,80.73495220300451,1155.4624210532475,1010.5667821437892,144.89563890945828,2324.4384765625,15.016172087234203,-13.745632687238402,694.371014425815,17866.642361439706,15363.30673828125,12859.971115122791,1007936866101.0,76.87665956730201
2020-11-19 00:00:00+00:00,17817.08984375,17817.08984375,18119.546875,17382.5546875,17803.861328125,36985055355,15576.835107421875,15744.962211029899,17701.307568274235,16245.25886811756,16532.249669474735,15547.22726384943,80.79035419036697,1195.8208077738254,1047.6175872697963,148.2032205040291,2484.7744140625,16.206126370523965,-14.527732606927026,697.415383931114,18151.399355623635,15576.835107421875,13002.270859220116,1044921921456.0,68.28025496116274
2020-11-20 00:00:00+00:00,18621.314453125,18621.314453125,18773.2265625,17765.794921875,17817.083984375,36992873940,15818.85107421875,16018.90051980086,18125.597178484913,16535.209281994048,16925.144736399616,15756.128888494317,83.86233188272574,1277.9677085703006,1093.6876115298971,184.28009704040346,3330.412109375,21.780350397282298,-3.4922135836193413,719.5594022663915,18576.178910831197,15818.85107421875,13061.523237606303,1081914795396.0,68.53100027913271
2020-11-21 00:00:00+00:00,18642.232421875,18642.232421875,18936.62109375,18444.359375,18621.31640625,39650210707,16064.1072265625,16268.74165333173,18461.483291008604,16804.102743675594,17257.129999679262,15978.039470880682,83.93429753313222,1329.4327513331227,1140.8366394905422,188.5961118425805,2940.892578125,18.730201418419945,-7.021775016881619,703.3238534437921,18908.36832989203,16064.1072265625,13219.846123232972,1121565006103.0,76.11767198402455
2020-11-22 00:00:00+00:00,18370.001953125,18370.001953125,18688.96875,17671.384765625,18642.232421875,41280434226,16305.082861328125,16468.86168188347,18647.99151492482,17023.711765252978,17462.128090991453,16201.12666903409,78.99691783771993,1332.8877445793987,1179.2468605083136,153.6408840710851,2093.658203125,12.863197259058868,-13.918112607039246,725.7710056531641,19072.269020072035,16305.082861328125,13537.896702584214,1080284571877.0,67.90353428125474
2020-11-23 00:00:00+00:00,18364.12109375,18364.12109375,18711.42578125,18000.796875,18370.017578125,42741112308,16525.773876953124,16649.362578251712,18781.01767165569,17219.81064453125,17618.13995411038,16418.03621271307,78.8889580471026,1319.9359158099087,1207.3846715686327,112.55124424127598,2046.3125,12.540363421003553,-15.019698237906342,724.6894271243667,19209.321733656438,16525.773876953124,13842.226020249813,1037543459569.0,68.89896449877693
2020-11-24 00:00:00+00:00,19107.46484375,19107.46484375,19348.271484375,18128.65625,18365.015625,51469565009,16774.461767578126,16883.467555918214,19064.857648111218,17465.68597470238,17897.595815281067,16641.053196022727,82.20026220486868,1354.0445438017905,1236.7166460152644,117.32789778652614,3039.326171875,18.915234887752796,-5.933734280185858,760.041270499412,19447.040170953485,16774.461767578126,14101.883364202768,1089013024578.0,75.24461762241373
2020-11-25 00:00:00+00:00,18732.12109375,18732.12109375,19390.96484375,18581.146484375,19104.41015625,43710357371,16932.075390625,17059.52979761648,19181.990828606627,17652.129720052082,17990.489427682835,16871.725648082385,75.7401543444646,1335.395169222189,1256.4523506566493,78.94281856553971,2776.533203125,17.4016352274704,-17.08534009059088,763.5967768476684,19675.13445025673,16932.075390625,14189.01633099327,1045302667207.0,76.19810257349077
2020-11-26 00:00:00+00:00,17150.623046875,17150.623046875,18866.28515625,16351.03515625,18729.83984375,61396835737,17011.3125,17068.20534516491,18849.880077770616,17672.943782552084,17964.70683435763,17102.932395241478,55.83055008061143,1179.4062689407656,1241.0431343134726,-61.63686537270701,434.51171875,2.599358847406874,-61.517912545780916,888.714864215692,19682.5507976414,17011.3125,14340.0742023586,983905831470.0,66.61941152598901
